9.033003580985694558e-01,5.999737665813380250e-02
2.334773346229524482e-01,1.518445688930087911e-01
7.096554211868144613e-01,2.219229913501675755e-01
2.353801971353416123e-01,2.623472394645390837e-01
1.308367182719472332e-01,2.419404413594537506e-01
9.782113744541320877e-01,1.042381646059730022e-01
9.782113744541449663e-01,3.957618353937184530e-01
1.680550516499365599e-02,2.011617042643261410e-01
9.607939385001226240e-01,1.142480932900540452e-01
9.607939385001340593e-01,3.857519067097459065e-01
4.816547947470152247e-01,3.217869739915143468e-01
8.767524618198601072e-01,2.680064381273280505e-01
6.044371981705663754e-02,2.263733197502950933e-01
1.764424075723161067e-01,3.028211398279413991e-01
1.957802053307469425e-01,3.119921857813908739e-01
3.856960216937556085e-01,1.933509428222058291e-01
5.362381521234071968e-01,2.578026594288784779e-01
5.526370103832207725e-01,2.536730744150889061e-01
9.547685447494576039e-01,2.572550599813400729e-01
2.415311069601357163e-01,4.337224454663879958e-01
5.452079138536189973e-01,3.183007351611733537e-01
2.127719877515473756e-01,4.097681801202469609e-01
3.323467546670517692e-01,2.921552223770263468e-01
7.835868481524255191e-01,4.376198664662501736e-01
7.969755382833152435e-01,4.281080110885064904e-01
7.972696494390294486e-01,7.186738571013946697e-02
7.836531256638341603e-01,6.192388229740661276e-02
3.090245394642415211e-01,3.847540895484327095e-01
2.169403714474840705e-02,3.943940806667297627e-01
2.160026243685594927e-02,1.057280352304913462e-01
5.324954651607312073e-01,3.638508839384937410e-01
5.296045073960611305e-01,1.339027477612801664e-01
5.622274716467308142e-01,3.603787451293179456e-01
5.613652472310544095e-01,1.396312347823947531e-01
3.887042312761547491e-02,3.848026898795530726e-01
3.887302301206563282e-02,1.157051059103638146e-01
8.243476942367155003e-01,3.962350290879315673e-01
7.648568919796974730e-02,3.012603053446526458e-01
8.517347623405597812e-01,3.860635724697861759e-01
8.526005075411664524e-01,3.711654945252387261e-01
4.295471339570182123e-01,2.981852990694218164e-01
4.362553695470743342e-01,1.027428829002927924e-01
4.364871518244902715e-01,3.970174420729197795e-01
9.094870526382288212e-01,1.647613025785713836e-01
7.142576319446308775e-01,3.218205142881338521e-01
7.141607670959132514e-01,1.767635080029327510e-01
1.876933866275534157e-01,1.957126450860544042e-01
4.443252238822404387e-01,2.977139044343558583e-01
7.999362773417075800e-01,2.687495999008026604e-01
5.735668070333168611e-01,2.779952183673148336e-02
5.735668070351691572e-01,4.722004781635936732e-01
8.392904288035556437e-01,3.975167388200442353e-01
2.528831984017723133e-01,2.849194493635450742e-01
1.985368959459390403e-01,1.486747029570895384e-01
4.388900452616774639e-01,1.173731254815314762e-01
4.392905676844701679e-01,3.822854383204417617e-01
5.161589748097041852e-01,4.888229122768938950e-01
5.161589748071884198e-01,1.117708772292913023e-02
4.674730271870883302e-01,2.441777845560865745e-01
4.190177867315385551e-01,2.673332284617722654e-01
4.173731068643452558e-01,2.836999379608892702e-01
6.786776849070703665e-01,2.709114452289177466e-01
9.422482304309424128e-01,1.776359837126051944e-01
7.675580936094772433e-01,4.364256546898588329e-01
7.675525226361530340e-01,6.301759416148144943e-02
5.001554231002347528e-01,3.623583903241551774e-01
5.001554230997486972e-01,1.376416096755757601e-01
5.838523018852763702e-01,4.413112827735714006e-01
5.838240185969614249e-01,5.872069387543498581e-02
8.333035087358566795e-01,4.809578672471453986e-01
8.334086507273182898e-01,1.873710394670051460e-02
3.262303797772607428e-02,2.072772291222861607e-01
2.621309751541857080e-01,1.797332617381657005e-01
2.315562527256105896e-01,1.675516873147076535e-01
8.001170727198042565e-01,4.120911409905792522e-01
7.077962603304015221e-02,2.360057904203517465e-01
1.336520502645867636e-01,1.622331970127156020e-01
3.196645090039648140e-01,3.713512101030724821e-01
8.001811163466031607e-01,4.829301269163872035e-01
8.001811163461262089e-01,1.706987308351694613e-02
9.098552710804770349e-01,3.340771317025891252e-01
2.171195656570157340e-02,3.336959265470844649e-01
5.796893289366384927e-01,3.490082426554082518e-01
5.804156819839992876e-01,1.508534295113155566e-01
6.269518123362382012e-01,3.789939380359781396e-01
4.453292339602115124e-01,4.412916670709596811e-01
4.453292339586283899e-01,5.870833292855869023e-02
6.797309728421543351e-01,4.486621595596598233e-01
6.807973169366523525e-01,5.285206809481411694e-02
1.898125613322861893e-01,1.380740225714663094e-01
1.963107267571852915e-02,2.661414935300383533e-01
4.406305237911967154e-01,4.265468392682790211e-01
4.406305237901393390e-01,7.345316073126427481e-02
1.622680447225978706e-01,3.141174450214712088e-01
5.642520556301053869e-01,2.930435172845317626e-01
8.014783417601795135e-02,4.906331997739210582e-01
8.014783417561605061e-02,9.366800226132999257e-03
2.126584187776934809e-01,3.383650676090523834e-01
2.060814647650366371e-01,3.543762291148059296e-01
5.066542974647598729e-01,3.937473123338021685e-01
5.066542974641383701e-01,1.062526876658835134e-01
8.974070591077987213e-02,3.056643898784133229e-01
1.047143320358739083e-01,3.033363422578990720e-01
5.500253012727273072e-01,2.965934903572304826e-01
7.372131609431640253e-01,2.796750147828405142e-01
2.540295650594155963e-01,1.399793999649842635e-01
8.110379141213852616e-01,1.841923472237482207e-01
6.774695609678247354e-01,4.317169895558824466e-01
6.777347309949897092e-01,6.832538217363715027e-02
8.945295708425287096e-01,2.690164166923696976e-01
4.201178710267299277e-01,4.040352027583634653e-01
4.042566518623474381e-01,3.967811879456513147e-01
4.198770641508752233e-01,9.590417500346060109e-02
4.040208758495321684e-01,1.042937001716686962e-01
2.603547767063484897e-01,3.913379928359946858e-01
2.468871476781241969e-01,4.039123649683861172e-01
6.469934151403757827e-01,2.378052158926630688e-01
6.792598828182652149e-01,3.378977147249180857e-01
1.881303452804643575e-02,1.674939018534721269e-01
2.189812256149087366e-02,3.003462714791721444e-01
2.816061162708530796e-01,2.122803989210829689e-01
4.974041860537344872e-01,2.226688485597717176e-02
4.974041860559650918e-01,4.777331151437484991e-01
8.966861405881393354e-01,1.516309245467359901e-01
6.926311731844554398e-01,3.238201756964630418e-01
6.934918281100321824e-01,1.750507790496664828e-01
4.959235716298965313e-01,4.362823467225425411e-02
4.959235716313559195e-01,4.563717653274417252e-01
2.645187210237363584e-01,3.120889963469546391e-01
6.870492893114816813e-01,9.556628366370091554e-02
3.581032465289821776e-01,3.334260010205703506e-01
2.709555887000648089e-01,3.255957118533701067e-01
8.473840650417613363e-01,1.680871326106548325e-01
7.056991254596175489e-01,2.040376872375964101e-01
5.601319272529793336e-01,2.227933247333310218e-01
3.418007046615039179e-01,3.725345617886520744e-01
7.660104659353884626e-01,4.817719796642625507e-01
7.660104659348240252e-01,1.822802033561780888e-02
1.700938897339774047e-01,1.988119022281131798e-01
1.112415506802993392e-01,2.699342764981476628e-01
2.170462693883183081e-01,2.089173849384123871e-01
1.993176029414028549e-01,2.122192049321374452e-01
7.121515893212796433e-01,4.289778818439839991e-01
6.952835663316891956e-01,4.199526627263424627e-01
6.934749541174167753e-01,8.140003353697608524e-02
7.111441511748056721e-01,7.384667034442402023e-02
2.130757060679131232e-01,2.993979881293700185e-01
2.081680267536824280e-01,2.806595998839187533e-01
4.816616846699629528e-01,7.958041898335210806e-02
4.816616846710018440e-01,4.204195810162393854e-01
6.314040404565596232e-01,2.438883436369291557e-01
6.973946039481290216e-01,4.576005229573717470e-01
6.979393557001650761e-01,4.380358308047463400e-02
2.304440649651449124e-01,1.000612376756929434e-01
3.314566073291617121e-01,3.464258833292205297e-01
3.164813979767365226e-01,4.048069129328610849e-01
3.319842401336352000e-01,4.093349248303301824e-01
7.120012150633898695e-01,4.496805720712357957e-01
7.125459668158913296e-01,5.172353396674558845e-02
2.059439721147481028e-02,9.483286100394869994e-03
9.483286100384975131e-03,2.059439721155222058e-02
9.483286100350908632e-03,4.794056027884917581e-01
2.059439721150827310e-02,4.905167138996491261e-01
2.149889062591516242e-01,4.905505023588193625e-01
2.147891457688244632e-01,9.385819710601053800e-03
7.566303370702055497e-01,4.073161271422895968e-01
7.575753291313227500e-01,9.363365677899887496e-02
4.483660957716978368e-02,2.001552368971594997e-01
8.428049813915212685e-01,1.869562868655020860e-01
2.968377761865585995e-01,1.718909906078551209e-01
3.190634107460665891e-01,2.373641836098766555e-01
3.060987024314276717e-01,2.470646933779866994e-01
4.983774570106765389e-01,3.227682970742485336e-01
5.540899525667570824e-01,3.309573870777850479e-01
8.966980697493068808e-01,3.447838063875805492e-01
8.113807959122691926e-01,3.639687964221793304e-01
3.827742953083621003e-01,2.842265656854484623e-01
9.055254116271054254e-01,2.592284875868303695e-01
6.944788990675314633e-01,4.035112019972959541e-01
8.678181413895310614e-01,1.665835040855309646e-01
1.980704270311267612e-01,3.277210285424282388e-01
2.291623230608922368e-01,3.326688904701513572e-01
9.745186581094666955e-02,1.472957367622782232e-01
8.978762371933292352e-02,1.641322400118662705e-01
5.568341980757502557e-02,3.267766107450599256e-01
3.106911822746895036e-01,1.565313115985442760e-01
7.492696173058578379e-01,4.896351757465191579e-01
7.492696173051032194e-01,1.036482425343662923e-02
9.483875747029496539e-01,2.181628006428469047e-01
9.443851657507877917e-01,2.315403090870314651e-01
5.344080724253630343e-01,4.807144962777776254e-01
5.344080724233299939e-01,1.928550372205515423e-02
3.514819341412001030e-01,3.843196719227581770e-01
2.656692069482675667e-01,1.072065012219986929e-01
6.144865753157815469e-01,4.520261368065208729e-01
6.144582920273093940e-01,4.800583984253386366e-02
6.155954890382380612e-02,2.103785911902751604e-01
7.200206460757202498e-02,1.976172975851313296e-01
3.427203160911930224e-01,1.402293365982172912e-01
8.267788290019145725e-01,1.933401178312867674e-01
7.683081103445266180e-01,2.840498136394810080e-01
6.866358958997411666e-01,3.530019226039054492e-01
5.983685612537248399e-01,4.560310593277737135e-01
5.983402779650879300e-01,4.400091732137745293e-02
6.667988962777686712e-01,9.250500240423750742e-02
3.592968899032097374e-01,3.051206046164460783e-01
6.610424288464799014e-01,1.607626530174924850e-01
4.524493728114839519e-01,2.686416741287301901e-01
4.173827912648832572e-01,4.903705611969838007e-01
4.173827912623854774e-01,9.629438803001296246e-03
7.692060752727667428e-01,1.035842240741989828e-01
9.900112387573308803e-01,2.079554967771468296e-02
9.789001276461904988e-01,9.684438566625876502e-03
9.900112387573060113e-01,4.792044503222140373e-01
9.789001276461486434e-01,4.903155614333544188e-01
6.187950339377730202e-01,2.935157888822291783e-01
6.354019628568792211e-01,2.923845507091222817e-01
6.206261104990720145e-01,2.062305060342857765e-01
6.367886685970663985e-01,2.061460710087941184e-01
8.759956268919677491e-01,1.527986787504998778e-01
5.847752903767571286e-01,3.323359643336061264e-01
8.869060452789698790e-01,3.098381506671998853e-01
9.043856025132157583e-01,3.167856835891810219e-01
6.560305508490777981e-01,3.398359518061274676e-01
1.501017991161896492e-01,3.822040179924263148e-01
5.704462722857109314e-02,3.113954771191571602e-01
4.098586263589650835e-01,3.466228988669586841e-01
7.670741558162510465e-01,3.973007860450261663e-01
2.791158784982177288e-01,3.531770616452424849e-01
2.764299985197479215e-01,3.669989925911241180e-01
7.977334531525515082e-01,8.732169755398361266e-02
8.076836933093163307e-01,2.537670814558183330e-01
8.351320810666849059e-01,2.452876962943528472e-01
8.707771804203385813e-01,2.373582631992706971e-01
1.322349550196406098e-01,3.293035850993075719e-01
8.092495892005473479e-01,2.826289040503062178e-01
3.843354203826251925e-02,2.666038711324066890e-01
8.069390594156051755e-01,1.679150703382693843e-01
5.999933333423079773e-01,2.491325013788699694e-01
5.192127612202848130e-01,2.312686769699390243e-01
5.182580060448503945e-01,2.149517976845416456e-01
8.990535784062836377e-02,2.368815315872607741e-01
6.064166063097650161e-01,1.763668476746649838e-01
9.004765267113619132e-01,1.377852329591299219e-01
8.994511020852147265e-01,3.606775386606982936e-01
2.920583891274545207e-01,7.351654208036088878e-02
8.357744136393890910e-01,1.553813437294014332e-01
2.587038337953602718e-01,9.369156549628257502e-02
9.771819275099276059e-01,1.576917455410012936e-01
9.765564827803154824e-01,3.398577274221170064e-01
1.392419308235808284e-01,4.648984330536118370e-01
1.392241193081601436e-01,3.523072724368235542e-02
9.597644915559180312e-01,1.454794520029248917e-01
9.591390468263045754e-01,3.520700209604251674e-01
4.812452112452949016e-01,1.108979713304803980e-02
4.812452112482109023e-01,4.889102028668546041e-01
3.986797600772490346e-01,2.918558327140367004e-01
5.285326212298653292e-01,3.217389189858503862e-01
5.390926405611031758e-01,4.629321938434762806e-01
5.390926405597915583e-01,3.706780615627675024e-02
1.282115328501317597e-01,1.788141955934375027e-01
5.728776812831579690e-01,3.224589681600193991e-01
9.771588790928912305e-01,1.730034855584055009e-01
9.776534643647349920e-01,3.242503530275200330e-01
1.005214036386890830e-01,2.264578488613253060e-01
5.849964302544419237e-01,1.673187704585543667e-01
7.685836595257419246e-01,4.655512802066353317e-01
7.685836595254746939e-01,3.444871979318549216e-02
4.999339733572911726e-01,4.138885003905086180e-01
4.999339733564771016e-01,8.611149960924492641e-02
8.000306186283905330e-01,3.547613335098826620e-02
7.999587701438988230e-01,4.646243665613108975e-01
2.981244300021491656e-01,8.763561254603179085e-02
2.189003642554578355e-01,1.432316459776925288e-01
1.565398189453314770e-01,3.436088695525844061e-01
6.308632202038431114e-01,1.909689402524314406e-02
6.308632202055031168e-01,4.809031059748332115e-01
3.939551418737450850e-01,3.427306727906183625e-01
8.653528969280378791e-02,1.972513930264648829e-01
3.388789884040485090e-01,1.085872300872421370e-01
3.653374417002307473e-01,2.912794435058522202e-01
9.882435451831405801e-03,2.491285553849469647e-01
9.291342269299723844e-02,4.294611460345368337e-01
9.291342269295325973e-02,7.053885396598513768e-02
8.723735369700595932e-01,3.193223706370384996e-01
8.310639557259532628e-01,8.570568054788560430e-02
7.875327247270627051e-01,4.001514089835380705e-01
3.497743835039805460e-01,2.692876665119135482e-01
7.579186170015801416e-01,4.249894084023374541e-01
7.579130460282055282e-01,7.445384044913110066e-02
3.484507006382401295e-01,2.825614389225113432e-01
5.863635038376673325e-01,4.271673681538825096e-01
5.863352205495232505e-01,7.286460849500664416e-02
6.053512604568280775e-01,3.227011605133514038e-01
2.883448901672428510e-01,1.355225452570910094e-01
1.673352077069651667e-01,3.328456689757109954e-01
2.287085284289211151e-01,4.825430674764007444e-01
2.282516047061788900e-01,1.766502355171999800e-02
5.860067105935833354e-01,3.773006971935883858e-01
5.851575048224278985e-01,1.227086657051191382e-01
8.242704451124414078e-01,3.559233917372707778e-01
1.484552764264220337e-01,3.677943283094783911e-01
5.040066384150757584e-01,3.102005641078453557e-01
9.297630348518995946e-01,1.281015019582439074e-01
9.136844616108469319e-01,1.265624967087784214e-01
9.136804689657285206e-01,3.730736535768798268e-01
9.297501849315517042e-01,3.714944774577223496e-01
7.939739257728115618e-01,1.396845494335885451e-01
5.835944750824949567e-01,2.450029163650787323e-01
9.616442969446667433e-02,4.427255795437961550e-01
9.616442969431804322e-02,5.727442045656717939e-02
4.103728745429472413e-01,4.523860140951536102e-01
4.103728745417875023e-01,4.761398590469805014e-02
5.725883496428131325e-01,1.774353682062504434e-01
6.492757503816211084e-01,4.905705680088823795e-01
6.492757503798692875e-01,9.429431991126023538e-03
7.318018962898301671e-01,4.793374737310048816e-01
7.318018962891402746e-01,2.066252626889884120e-02
3.189902553055888879e-01,2.212985221707866601e-01
8.421718572162945060e-01,4.318536793874471758e-01
8.332037618121336253e-01,7.034537239170318701e-02
8.449797570084391918e-01,2.598677601869184284e-01
1.351251491854082443e-01,3.918768038133293441e-01
1.337990065888007007e-01,1.077308229772594161e-01
8.498632410187838548e-01,4.901645442485016435e-01
8.499683830103862414e-01,9.530426945364746383e-03
7.158656123177680186e-01,4.897022979844857793e-01
7.158656123166682317e-01,1.029770201546221023e-02
9.562471228097826556e-03,3.503625932136355536e-01
8.690774607175679733e-01,3.978244359833800758e-01
8.684695996070637136e-01,1.011956298871288934e-01
